Discharge Year,Software Version,Patient Zipcode,Observed Rate Per 100 People,Expected Rate Per 100 People,Risk Adjusted Rate Per 100 People,Difference in Rates
2013,1.2,13076,12.31,16.97,16.78,-4.66
2013,1.2,13077,27.73,16.75,38.29,10.97
2013,1.2,13078,10.06,18.70,12.44,-8.64
2013,1.2,13080,14.67,16.87,20.12,-2.19
2013,1.2,13081,22.54,17.78,29.32,4.76
2013,1.2,13082,13.25,16.84,18.21,-3.59
2013,1.2,13083,11.61,16.27,16.50,-4.67
2013,1.2,13084,14.99,18.96,18.29,-3.96
2013,1.2,13088,15.15,19.15,18.31,-3.99
2013,1.2,13090,12.10,19.09,14.66,-7.00
2013,1.2,13092,28.42,16.95,38.78,11.47
2013,1.2,13101,39.00,17.30,52.16,21.70
2013,1.2,13103,14.81,16.95,20.22,-2.13
2013,1.2,13104,7.94,16.61,11.06,-8.67
2013,1.2,13108,11.77,16.43,16.57,-4.66
2013,1.2,13110,10.50,16.46,14.76,-5.95
2013,1.2,13111,15.06,16.98,20.50,-1.93
2013,1.2,13112,9.51,16.27,13.52,-6.77
2013,1.2,13114,15.44,17.00,21.01,-1.56
2013,1.2,13116,11.17,17.17,15.06,-5.99
2013,1.2,13118,20.74,18.90,25.38,1.83
2013,1.2,13120,38.20,47.45,18.62,-9.25
2013,1.2,13122,10.93,16.73,15.12,-5.79
2013,1.2,13124,19.58,16.74,27.05,2.84
2013,1.2,13126,24.62,18.35,31.02,6.26
2013,1.2,13131,14.26,17.10,19.28,-2.85
2013,1.2,13132,10.74,16.92,14.68,-6.18
2013,1.2,13135,11.48,17.47,15.20,-6.00
2013,1.2,13136,34.62,16.90,47.39,17.72
2013,1.2,13140,21.91,16.65,30.43,5.25
2013,1.2,13141,30.38,16.12,43.60,14.26
2013,1.2,13142,12.27,16.74,16.96,-4.47
2013,1.2,13143,18.77,18.58,23.37,0.19
2013,1.2,13144,20.22,17.48,26.76,2.74
2013,1.2,13145,16.77,16.26,23.86,0.51
2013,1.2,13146,24.98,17.65,32.74,7.33
2013,1.2,13147,16.38,16.80,22.55,-0.42
2013,1.2,13148,20.00,17.69,26.15,2.31
2013,1.2,13152,8.77,16.02,12.66,-7.25
2013,1.2,13155,23.43,16.68,32.50,6.75
2013,1.2,13156,13.60,17.04,18.47,-3.44
2013,1.2,13158,38.65,17.59,50.82,21.06
2013,1.2,13159,12.52,16.90,17.14,-4.38
2013,1.2,13160,17.23,16.77,23.76,0.46
2013,1.2,13164,10.92,17.22,14.66,-6.30
2013,1.2,13165,25.78,17.31,34.45,8.47
2013,1.2,13166,20.79,16.98,28.33,3.81
2013,1.2,13167,10.94,16.72,15.13,-5.78
2013,1.2,13202,62.32,35.59,40.50,26.72
2013,1.2,13203,45.32,28.20,37.18,17.13
2013,1.2,13204,49.02,30.62,37.03,18.40
2013,1.2,13205,44.23,34.80,29.41,9.44
2013,1.2,13206,27.64,25.49,25.08,2.15
2013,1.2,13207,36.18,32.26,25.95,3.92
2013,1.2,13208,48.91,26.21,43.17,22.70
2013,1.2,13209,19.52,19.02,23.74,0.50
2013,1.2,13210,19.70,26.66,17.10,-6.96
2013,1.2,13211,22.90,20.80,25.47,2.10
2013,1.2,13212,15.50,18.39,19.49,-2.89
2013,1.2,13214,14.59,21.97,15.36,-7.38
2013,1.2,13215,13.16,18.95,16.06,-5.79
2013,1.2,13219,14.35,17.91,18.53,-3.56
2013,1.2,13224,24.56,29.49,19.26,-4.93
2013,1.2,13301,13.70,16.00,19.80,-2.30
2013,1.2,13302,17.44,18.11,22.28,-0.67
2013,1.2,13303,20.91,16.22,29.81,4.69
2013,1.2,13304,12.94,16.51,18.14,-3.56
2013,1.2,13308,32.37,16.64,45.01,15.73
2013,1.2,13309,13.31,16.38,18.79,-3.07
2013,1.2,13310,33.38,19.70,39.19,13.68
2013,1.2,13314,,,,0.00
2013,1.2,13315,19.48,16.76,26.89,2.72
2013,1.2,13316,23.68,16.42,33.36,7.26
2013,1.2,13317,21.81,17.60,28.68,4.22
2013,1.2,13318,22.30,16.58,31.13,5.73
2013,1.2,13319,38.18,17.24,51.23,20.94
2013,1.2,13320,17.79,16.76,24.55,1.03
2013,1.2,13322,11.25,16.13,16.13,-4.88
2013,1.2,13323,13.68,17.80,17.77,-4.12
2013,1.2,13324,15.13,15.79,22.16,-0.66
2013,1.2,13325,5.69,16.22,8.12,-10.53
2013,1.2,13326,19.13,16.96,26.08,2.16
2013,1.2,13327,5.12,16.49,7.18,-11.37
2013,1.2,13328,14.92,17.79,19.40,-2.87
2013,1.2,13329,25.95,16.72,35.90,9.23
2013,1.2,13331,3.84,16.73,5.31,-12.88
2013,1.2,13332,28.97,16.46,40.72,12.52
2013,1.2,13333,10.32,17.32,13.79,-7.00
2013,1.2,13334,35.06,21.07,38.49,13.99
2013,1.2,13335,20.92,16.40,29.51,4.52
2013,1.2,13337,16.92,16.37,23.90,0.54
2013,1.2,13338,17.53,16.85,24.07,0.68
2013,1.2,13339,21.11,17.00,28.71,4.10
2013,1.2,13340,18.11,16.67,25.12,1.44
2013,1.2,13342,12.75,17.62,16.74,-4.87
2013,1.2,13343,3.15,16.03,4.54,-12.89
2013,1.2,13345,2.44,15.74,3.58,-13.30
2013,1.2,13346,13.46,20.78,14.97,-7.33
2013,1.2,13348,25.00,17.04,33.95,7.96
2013,1.2,13350,27.76,18.90,33.98,8.86
2013,1.2,13353,13.98,16.38,19.74,-2.40
2013,1.2,13354,15.91,16.52,22.28,-0.61
2013,1.2,13355,30.88,16.50,43.28,14.37
2013,1.2,13357,23.28,17.44,30.89,5.85
2013,1.2,13360,11.82,14.96,18.28,-3.14
2013,1.2,13361,16.59,16.32,23.51,0.27
2013,1.2,13363,34.05,16.34,48.21,17.71
2013,1.2,13365,37.19,17.01,50.57,20.18
2013,1.2,13367,3.73,16.83,5.12,-13.10
2013,1.2,13368,6.75,15.90,9.82,-9.15
2013,1.2,13402,37.02,15.96,53.65,21.06
2013,1.2,13403,10.41,22.40,10.75,-11.99
2013,1.2,13406,47.37,16.50,66.41,30.87
2013,1.2,13407,21.90,17.08,29.66,4.82
2013,1.2,13408,19.29,21.09,21.17,-1.79
2013,1.2,13409,29.90,18.76,36.87,11.14
2013,1.2,13411,25.23,17.65,33.07,7.58
2013,1.2,13413,13.78,16.95,18.82,-3.16
2013,1.2,13415,16.67,16.46,23.43,0.21
2013,1.2,13416,13.01,16.20,18.58,-3.18
2013,1.2,13417,20.55,17.48,27.19,3.07
2013,1.2,13418,27.43,16.27,39.00,11.16
2013,1.2,13420,10.85,16.25,15.44,-5.40
2013,1.2,13421,48.79,19.20,58.78,29.59
2013,1.2,13424,18.14,18.59,22.58,-0.45
2013,1.2,13425,22.49,16.61,31.31,5.88
2013,1.2,13428,20.92,16.10,30.05,4.81
2013,1.2,13431,12.61,16.41,17.77,-3.81
2013,1.2,13433,6.99,16.88,9.58,-9.89
2013,1.2,13436,,,,0.00
2013,1.2,13437,7.12,16.45,10.01,-9.33
2013,1.2,13438,14.45,16.30,20.50,-1.85
2013,1.2,13439,17.44,16.78,24.04,0.66
2013,1.2,13440,35.54,19.66,41.82,15.88
2013,1.2,13450,36.52,17.00,49.69,19.52
2013,1.2,13452,26.41,16.77,36.43,9.64
2013,1.2,13454,41.99,16.81,57.77,25.18
2013,1.2,13456,11.98,16.17,17.14,-4.19
2013,1.2,13459,22.29,17.28,29.84,5.01
2013,1.2,13460,30.29,16.68,42.02,13.61
2013,1.2,13461,23.72,16.22,33.83,7.50
2013,1.2,13464,31.19,16.67,43.26,14.51
2013,1.2,13468,22.32,16.55,31.20,5.77
2013,1.2,13469,14.67,16.40,20.69,-1.73
2013,1.2,13470,23.20,16.58,32.37,6.62
2013,1.2,13471,32.13,16.72,44.45,15.41
2013,1.2,13473,3.24,16.19,4.63,-12.95
2013,1.2,13475,,,,0.00
2013,1.2,13476,27.22,17.59,35.78,9.62
2013,1.2,13477,34.48,17.39,45.88,17.09
2013,1.2,13478,25.02,17.44,33.19,7.58
2013,1.2,13480,17.49,17.18,23.55,0.31
2013,1.2,13482,24.14,18.38,30.38,5.76
2013,1.2,13483,45.00,16.05,64.88,28.95
2013,1.2,13485,16.93,16.74,23.40,0.20
2013,1.2,13486,32.73,16.14,46.92,16.60
2013,1.2,13488,69.03,17.20,92.84,51.83
2013,1.2,13489,22.93,16.38,32.39,6.55
2013,1.2,13490,17.76,16.78,24.48,0.98
2013,1.2,13491,15.89,16.63,22.11,-0.73
2013,1.2,13492,14.53,16.69,20.14,-2.16
2013,1.2,13493,16.89,17.25,22.66,-0.35
2013,1.2,13494,12.65,16.90,17.31,-4.25
2013,1.2,13495,18.62,17.90,24.07,0.73
2013,1.2,13501,33.32,22.86,33.72,10.46
2013,1.2,13502,29.56,22.19,30.82,7.37
2013,1.2,13601,44.48,20.78,49.52,23.70
2013,1.2,13602,28.86,25.52,26.16,3.34
2013,1.2,13603,46.86,27.93,38.81,18.93
2013,1.2,13605,25.58,17.04,34.71,8.53
2013,1.2,13606,24.91,17.33,33.25,7.58
2013,1.2,13607,5.92,16.79,8.16,-10.86
2013,1.2,13608,34.39,16.78,47.41,17.61
2013,1.2,13611,78.26,17.92,101.03,60.34
2013,1.2,13612,36.45,19.37,43.52,17.07
2013,1.2,13613,42.80,20.14,49.17,22.66
2013,1.2,13614,23.40,16.77,32.27,6.63
2013,1.2,13616,37.50,21.90,39.61,15.60
2013,1.2,13617,26.43,19.63,31.14,6.80
2013,1.2,13618,16.42,17.34,21.91,-0.91
2013,1.2,13619,43.72,18.83,53.72,24.89
2013,1.2,13620,7.67,16.92,10.48,-9.26
2013,1.2,13621,44.84,16.77,61.86,28.07
2013,1.2,13622,16.80,17.62,22.04,-0.83
2013,1.2,13624,7.79,18.80,9.58,-11.01
2013,1.2,13625,32.53,16.15,46.59,16.38
2013,1.2,13626,16.32,17.18,21.98,-0.86
2013,1.2,13630,28.67,16.66,39.81,12.01
2013,1.2,13633,37.31,16.25,53.11,21.06
2013,1.2,13634,22.25,17.60,29.25,4.65
2013,1.2,13635,36.48,17.03,49.54,19.45
2013,1.2,13636,26.19,16.72,36.23,9.47
2013,1.2,13637,34.64,22.83,35.10,11.81
2013,1.2,13638,61.81,19.39,73.73,42.41
2013,1.2,13639,86.40,17.78,112.41,68.62
2013,1.2,13640,8.97,17.78,11.66,-8.81
2013,1.2,13642,55.11,18.99,67.13,36.12
2013,1.2,13646,24.18,16.71,33.48,7.47
2013,1.2,13648,26.80,16.61,37.33,10.19
2013,1.2,13650,22.23,17.63,29.17,4.60
2013,1.2,13652,35.05,16.99,47.73,18.06
2013,1.2,13654,23.92,16.31,33.93,7.61
2013,1.2,13655,32.71,110.75,6.83,-78.04
2013,1.2,13656,13.40,17.68,17.53,-4.28
2013,1.2,13658,39.66,16.76,54.75,22.91
2013,1.2,13659,27.11,16.13,38.88,10.98
2013,1.2,13660,39.49,16.74,54.55,22.74
2013,1.2,13661,18.53,16.68,25.70,1.85
2013,1.2,13662,44.84,20.72,50.06,24.12
2013,1.2,13665,56.74,16.97,77.36,39.77
2013,1.2,13666,80.34,18.89,98.41,61.46
2013,1.2,13667,51.01,18.00,65.57,33.02
2013,1.2,13668,39.96,18.01,51.33,21.95
2013,1.2,13669,46.18,18.91,56.48,27.26
2013,1.2,13670,37.58,17.56,49.49,20.01
2013,1.2,13672,74.87,16.25,106.61,58.63
2013,1.2,13673,27.65,20.81,30.73,6.84
2013,1.2,13675,17.89,16.42,25.21,1.47
2013,1.2,13676,32.21,19.09,39.03,13.12
2013,1.2,13679,12.45,17.67,16.29,-5.22
2013,1.2,13680,29.80,16.95,40.67,12.85
2013,1.2,13681,46.62,16.55,65.17,30.07
2013,1.2,13682,20.44,17.53,26.97,2.91
2013,1.2,13684,45.64,16.76,62.98,28.88
2013,1.2,13685,17.85,17.61,23.44,0.24
2013,1.2,13687,46.50,15.92,67.55,30.58
2013,1.2,13690,50.67,17.58,66.68,33.09
2013,1.2,13691,19.64,18.49,24.58,1.16
2013,1.2,13693,20.43,17.80,26.54,2.63
2013,1.2,13694,29.83,17.04,40.50,12.79
2013,1.2,13695,11.03,17.06,14.96,-6.03
2013,1.2,13696,84.76,17.28,113.49,67.48
2013,1.2,13697,40.35,17.75,52.60,22.61
2013,1.2,13730,31.40,17.20,42.22,14.20
2013,1.2,13731,30.07,16.25,42.81,13.82
2013,1.2,13732,11.74,16.10,16.87,-4.36
2013,1.2,13733,31.17,16.82,42.88,14.36
2013,1.2,13734,5.50,16.06,7.92,-10.56
2013,1.2,13736,17.72,16.39,25.01,1.33
2013,1.2,13739,21.11,17.19,28.41,3.92
2013,1.2,13740,26.76,16.55,37.40,10.21
2013,1.2,13743,12.00,17.04,16.29,-5.04
2013,1.2,13744,16.30,17.82,21.16,-1.52
2013,1.2,13746,18.07,17.33,24.13,0.75
2013,1.2,13748,20.46,17.13,27.63,3.33
2013,1.2,13750,32.59,16.39,45.99,16.20
2013,1.2,13751,38.39,16.46,53.94,21.93
2013,1.2,13752,20.79,17.05,28.21,3.74
2013,1.2,13753,26.63,19.91,30.93,6.71
2013,1.2,13754,17.01,17.09,23.03,-0.08
2013,1.2,13755,35.62,16.04,51.37,19.58
2013,1.2,13756,31.27,16.40,44.12,14.88
2013,1.2,13757,20.26,16.42,28.54,3.84
2013,1.2,13760,18.72,18.65,23.22,0.07
2013,1.2,13775,23.62,16.82,32.48,6.80
2013,1.2,13777,54.77,17.23,73.53,37.54
2013,1.2,13778,15.48,16.78,21.34,-1.30
2013,1.2,13780,29.42,16.81,40.48,12.61
2013,1.2,13782,28.31,17.02,38.48,11.29
2013,1.2,13783,20.22,17.71,26.42,2.51
2013,1.2,13786,56.36,17.13,76.10,39.23
2013,1.2,13787,21.76,16.96,29.69,4.80
2013,1.2,13788,47.20,18.38,59.42,28.83
2013,1.2,13790,32.65,20.51,36.82,12.14
2013,1.2,13795,22.89,17.39,30.44,5.50
2013,1.2,13796,22.29,17.43,29.58,4.86
2013,1.2,13797,17.67,16.88,24.21,0.79
2013,1.2,13801,24.75,16.96,33.75,7.79
2013,1.2,13802,27.27,16.89,37.34,10.38
2013,1.2,13803,31.84,16.63,44.29,15.21
2013,1.2,13804,42.92,17.49,56.77,25.43
2013,1.2,13806,123.21,19.84,143.64,103.37
2013,1.2,13807,18.56,16.85,25.48,1.71
2013,1.2,13808,23.07,17.23,30.97,5.84
2013,1.2,13809,37.65,16.39,53.13,21.26
2013,1.2,13810,18.65,17.13,25.18,1.52
2013,1.2,13811,15.19,16.53,21.26,-1.34
2013,1.2,13812,4.87,15.72,7.16,-10.86
2013,1.2,13813,31.53,18.29,39.88,13.24
2013,1.2,13815,41.67,17.79,54.19,23.88
2013,1.2,13820,20.88,20.14,23.98,0.74
2013,1.2,13825,20.90,17.52,27.59,3.38
2013,1.2,13826,21.62,16.24,30.80,5.38
2013,1.2,13827,11.08,17.22,14.89,-6.13
2013,1.2,13830,30.40,17.31,40.64,13.10
2013,1.2,13832,70.54,15.96,102.25,54.58
2013,1.2,13833,21.15,17.15,28.52,3.99
2013,1.2,13834,,,,0.00
2013,1.2,13835,34.00,16.85,46.68,17.15
2013,1.2,13838,57.67,17.28,77.19,40.38
2013,1.2,13839,35.87,16.38,50.64,19.49
2013,1.2,13841,26.99,16.43,38.01,10.56
2013,1.2,13842,59.12,16.85,81.13,42.26
2013,1.2,13843,28.71,16.75,39.65,11.96
2013,1.2,13844,32.32,16.72,44.72,15.60
2013,1.2,13846,49.81,18.12,63.60,31.69
2013,1.2,13849,29.02,16.67,40.26,12.35
2013,1.2,13850,10.19,18.60,12.67,-8.41
2013,1.2,13856,40.13,16.95,54.77,23.18
2013,1.2,13859,30.56,16.05,44.04,14.51
2013,1.2,13861,16.79,17.65,22.01,-0.86
2013,1.2,13862,18.50,17.41,24.57,1.08
2013,1.2,13863,21.96,17.52,28.99,4.44
2013,1.2,13864,25.56,17.64,33.52,7.92
2013,1.2,13865,18.02,16.93,24.62,1.09
2013,1.2,13901,33.99,20.25,38.83,13.74
2013,1.2,13903,29.89,20.46,33.80,9.44
2013,1.2,13904,26.11,20.07,30.09,6.04
2013,1.2,13905,32.24,22.33,33.40,9.91
2013,1.2,14001,11.59,17.75,15.10,-6.17
2013,1.2,14004,11.05,18.96,13.48,-7.91
2013,1.2,14005,18.47,16.81,25.42,1.66
2013,1.2,14006,10.06,18.22,12.77,-8.16
2013,1.2,14008,16.95,17.25,22.74,-0.29
2013,1.2,14009,14.78,16.72,20.44,-1.95
2013,1.2,14011,11.99,23.48,11.81,-11.49
2013,1.2,14012,16.76,17.24,22.49,-0.48
2013,1.2,14013,25.84,45.75,13.06,-19.91
2013,1.2,14020,28.27,20.18,32.41,8.09
2013,1.2,14024,22.71,16.07,32.68,6.64
2013,1.2,14025,12.47,16.36,17.63,-3.89
2013,1.2,14026,11.94,17.82,15.51,-5.88
2013,1.2,14028,18.06,16.92,24.69,1.14
2013,1.2,14030,20.34,16.30,28.86,4.04
2013,1.2,14031,10.22,16.41,14.41,-6.19
2013,1.2,14032,8.50,16.29,12.07,-7.79
2013,1.2,14033,14.18,15.94,20.58,-1.76
2013,1.2,14034,14.48,19.52,17.16,-5.04
2013,1.2,14036,13.93,17.10,18.85,-3.16
2013,1.2,14037,11.79,15.70,17.37,-3.91
2013,1.2,14039,33.33,17.05,45.21,16.28
2013,1.2,14040,12.36,16.23,17.62,-3.87
2013,1.2,14041,,,,0.00
2013,1.2,14042,19.18,16.76,26.48,2.43
2013,1.2,14043,14.48,17.26,19.41,-2.78
2013,1.2,14047,12.48,17.39,16.60,-4.91
2013,1.2,14048,2.12,21.85,2.25,-19.73
2013,1.2,14051,7.50,16.68,10.41,-9.18
2013,1.2,14052,10.52,16.12,15.10,-5.60
2013,1.2,14054,15.57,16.52,21.80,-0.95
2013,1.2,14055,16.26,15.92,23.62,0.34
2013,1.2,14057,11.36,16.36,16.07,-5.00
2013,1.2,14058,19.56,18.58,24.36,0.98
2013,1.2,14059,10.46,15.42,15.70,-4.96
2013,1.2,14060,7.34,16.41,10.34,-9.08
2013,1.2,14062,2.74,17.95,3.53,-15.21
2013,1.2,14063,1.74,19.46,2.07,-17.72
2013,1.2,14065,15.98,15.97,23.14,0.01
2013,1.2,14066,13.67,15.83,19.98,-2.16
2013,1.2,14067,14.10,17.46,18.68,-3.36
2013,1.2,14068,13.36,17.41,17.75,-4.05
2013,1.2,14069,12.69,15.70,18.70,-3.00
2013,1.2,14070,4.45,29.85,3.45,-25.40
2013,1.2,14072,11.04,17.29,14.77,-6.25
2013,1.2,14075,14.83,16.64,20.62,-1.81
2013,1.2,14080,13.83,16.65,19.22,-2.82
2013,1.2,14081,4.26,54.48,1.81,-50.22
2013,1.2,14082,16.02,15.85,23.39,0.18
2013,1.2,14083,22.22,15.49,33.18,6.73
2013,1.2,14085,11.23,16.59,15.65,-5.37
2013,1.2,14086,10.47,16.60,14.59,-6.13
2013,1.2,14091,10.83,34.54,7.25,-23.71
2013,1.2,14092,17.04,19.25,20.48,-2.21
2013,1.2,14094,20.05,19.64,23.61,0.41
2013,1.2,14098,17.52,17.78,22.79,-0.26
2013,1.2,14101,14.57,17.08,19.74,-2.51
2013,1.2,14102,10.63,15.75,15.61,-5.12
2013,1.2,14103,29.94,19.32,35.86,10.63
2013,1.2,14105,18.16,17.66,23.79,0.50
2013,1.2,14108,20.13,17.32,26.89,2.81
2013,1.2,14111,9.62,18.77,11.85,-9.16
2013,1.2,14113,15.76,15.67,23.26,0.08
2013,1.2,14120,17.74,17.34,23.68,0.41
2013,1.2,14125,21.06,18.39,26.49,2.67
2013,1.2,14127,12.59,16.41,17.74,-3.82
2013,1.2,14129,6.50,26.70,5.64,-20.20
2013,1.2,14131,19.61,17.61,25.76,2.00
2013,1.2,14132,18.22,21.47,19.63,-3.25
2013,1.2,14134,28.13,16.28,39.96,11.84
2013,1.2,14136,3.31,18.92,4.04,-15.61
2013,1.2,14138,4.16,17.54,5.49,-13.37
2013,1.2,14139,11.42,16.66,15.86,-5.24
2013,1.2,14141,19.87,17.03,26.99,2.84
2013,1.2,14143,21.05,16.53,29.46,4.52
2013,1.2,14145,11.37,16.42,16.01,-5.05
2013,1.2,14150,18.61,17.79,24.20,0.82
2013,1.2,14167,14.85,16.11,21.33,-1.25
2013,1.2,14170,10.28,15.85,15.00,-5.57
2013,1.2,14171,19.45,17.27,26.06,2.18
2013,1.2,14172,15.44,17.32,20.62,-1.88
2013,1.2,14174,16.59,17.02,22.54,-0.43
2013,1.2,14201,47.54,29.17,37.70,18.37
2013,1.2,14202,48.37,27.33,40.94,21.04
2013,1.2,14203,95.32,34.06,64.73,61.26
2013,1.2,14204,53.14,35.97,34.18,17.17
2013,1.2,14206,39.19,21.03,43.10,18.16
2013,1.2,14207,45.36,27.03,38.82,18.33
2013,1.2,14208,53.85,37.44,33.27,16.41
2013,1.2,14209,34.69,29.58,27.13,5.11
2013,1.2,14210,45.59,21.99,47.96,23.60
2013,1.2,14211,66.32,37.69,40.71,28.64
2013,1.2,14212,53.01,28.51,43.01,24.50
2013,1.2,14213,40.42,28.73,32.54,11.68
2013,1.2,14214,30.85,28.08,25.42,2.78
2013,1.2,14215,60.13,38.74,35.90,21.39
2013,1.2,14216,23.22,24.47,21.95,-1.25
2013,1.2,14217,19.94,18.92,24.37,1.02
2013,1.2,14218,34.51,21.15,37.75,13.36
2013,1.2,14219,21.10,17.71,27.56,3.39
2013,1.2,14220,32.83,19.66,38.62,13.17
2013,1.2,14221,11.65,17.27,15.61,-5.62
2013,1.2,14222,17.26,21.94,18.20,-4.68
2013,1.2,14223,14.58,18.70,18.03,-4.12
2013,1.2,14224,16.43,16.70,22.76,-0.27
2013,1.2,14225,23.34,20.40,26.46,2.94
2013,1.2,14226,13.59,19.95,15.76,-6.35
2013,1.2,14227,19.08,17.94,24.59,1.13
2013,1.2,14228,11.62,21.18,12.69,-9.56
2013,1.2,14301,60.46,30.68,45.59,29.78
2013,1.2,14303,58.02,31.68,42.37,26.34
2013,1.2,14304,23.18,20.03,26.77,3.15
2013,1.2,14305,45.35,28.38,36.97,16.98
2013,1.2,14411,21.54,21.62,23.05,-0.07
2013,1.2,14414,10.52,17.28,14.07,-6.77
2013,1.2,14415,57.76,15.85,84.29,41.91
2013,1.2,14416,14.02,16.91,19.17,-2.89
2013,1.2,14418,18.37,16.07,26.44,2.30
2013,1.2,14420,14.66,19.28,17.59,-4.62
2013,1.2,14422,15.94,17.50,21.07,-1.56
2013,1.2,14423,13.70,17.13,18.50,-3.43
2013,1.2,14424,20.47,17.41,27.20,3.06
2013,1.2,14425,15.78,17.44,20.93,-1.66
2013,1.2,14427,22.12,16.57,30.88,5.55
2013,1.2,14428,12.03,17.44,15.96,-5.41
2013,1.2,14432,9.50,17.43,12.61,-7.93
2013,1.2,14433,27.64,18.88,33.85,8.75
2013,1.2,14435,12.99,17.25,17.42,-4.26
2013,1.2,14437,29.86,17.18,40.22,12.69
2013,1.2,14441,48.64,16.90,66.56,31.73
2013,1.2,14445,16.22,19.60,19.14,-3.38
2013,1.2,14450,9.01,17.04,12.23,-8.03
2013,1.2,14454,8.23,20.16,9.44,-11.93
2013,1.2,14456,31.52,21.33,34.18,10.19
2013,1.2,14462,21.62,20.68,24.18,0.93
2013,1.2,14464,18.29,17.64,23.98,0.65
2013,1.2,14466,11.98,15.84,17.50,-3.86
2013,1.2,14467,13.71,19.53,16.25,-5.81
2013,1.2,14468,13.39,16.94,18.28,-3.55
2013,1.2,14469,15.18,16.97,20.69,-1.79
2013,1.2,14470,19.98,17.20,26.87,2.78
2013,1.2,14471,18.41,16.16,26.36,2.26
2013,1.2,14472,8.12,16.23,11.57,-8.11
2013,1.2,14475,31.40,17.09,42.50,14.31
2013,1.2,14476,15.55,17.67,20.36,-2.12
2013,1.2,14477,14.58,17.59,19.17,-3.02
2013,1.2,14478,11.39,19.11,13.79,-7.72
2013,1.2,14480,22.63,18.05,29.00,4.58
2013,1.2,14481,16.81,16.98,22.91,-0.16
2013,1.2,14482,18.80,17.66,24.63,1.14
2013,1.2,14485,13.45,16.68,18.66,-3.22
2013,1.2,14486,9.71,17.57,12.78,-7.86
2013,1.2,14487,11.26,16.39,15.90,-5.13
2013,1.2,14489,31.52,19.54,37.31,11.98
2013,1.2,14502,11.23,17.14,15.16,-5.90
2013,1.2,14504,16.86,17.61,22.14,-0.76
2013,1.2,14505,16.54,17.23,22.20,-0.70
2013,1.2,14506,9.02,15.35,13.60,-6.33
2013,1.2,14507,15.37,15.98,22.25,-0.61
2013,1.2,14510,24.04,20.95,26.55,3.09
2013,1.2,14512,14.00,16.55,19.57,-2.55
2013,1.2,14513,32.78,19.84,38.21,12.94
2013,1.2,14514,13.61,19.55,16.11,-5.94
2013,1.2,14516,22.95,17.46,30.39,5.48
2013,1.2,14517,24.05,17.01,32.69,7.03
2013,1.2,14519,11.78,16.55,16.46,-4.78
2013,1.2,14521,22.54,18.96,27.50,3.58
2013,1.2,14522,18.35,17.11,24.81,1.24
2013,1.2,14525,20.32,16.69,28.17,3.63
2013,1.2,14526,9.28,17.08,12.57,-7.80
2013,1.2,14527,25.99,17.18,34.98,8.80
2013,1.2,14530,22.75,17.07,30.83,5.68
2013,1.2,14532,10.70,17.11,14.47,-6.41
2013,1.2,14533,11.76,17.67,15.40,-5.90
2013,1.2,14534,7.73,16.58,10.78,-8.85
2013,1.2,14536,22.71,16.14,32.54,6.57
2013,1.2,14541,11.93,24.52,11.25,-12.59
2013,1.2,14543,9.55,16.66,13.25,-7.12
2013,1.2,14544,16.32,16.27,23.21,0.05
2013,1.2,14545,11.74,17.45,15.56,-5.71
2013,1.2,14546,12.22,18.64,15.17,-6.42
2013,1.2,14548,14.45,17.01,19.64,-2.57
2013,1.2,14550,27.93,16.97,38.07,10.96
2013,1.2,14551,26.84,21.41,29.00,5.43
2013,1.2,14555,17.89,17.98,23.02,-0.09
2013,1.2,14559,13.12,17.44,17.40,-4.32
2013,1.2,14560,18.53,16.52,25.95,2.01
2013,1.2,14561,16.60,16.39,23.42,0.20
2013,1.2,14564,9.35,16.55,13.07,-7.20
2013,1.2,14568,10.51,16.94,14.35,-6.43
2013,1.2,14569,28.15,17.20,37.87,10.95
2013,1.2,14571,24.21,18.17,30.82,6.04
2013,1.2,14572,25.46,16.79,35.06,8.66
2013,1.2,14580,10.20,17.17,13.74,-6.97
2013,1.2,14586,12.37,21.35,13.40,-8.98
2013,1.2,14589,17.60,18.21,22.35,-0.61
2013,1.2,14590,20.78,17.60,27.31,3.18
2013,1.2,14591,14.57,16.77,20.09,-2.20
2013,1.2,14604,82.00,27.78,68.29,54.23
2013,1.2,14605,75.44,35.20,49.58,40.24
2013,1.2,14606,40.27,25.24,36.91,15.03
2013,1.2,14607,20.73,24.00,19.98,-3.27
2013,1.2,14608,70.18,36.59,44.37,33.59
2013,1.2,14609,39.91,29.33,31.48,10.58
2013,1.2,14610,13.46,20.35,15.30,-6.89
2013,1.2,14611,71.18,37.60,43.78,33.57
2013,1.2,14612,18.59,19.39,22.18,-0.80
2013,1.2,14613,56.44,32.98,39.58,23.45
2013,1.2,14614,30.34,32.06,21.89,-1.72
2013,1.2,14615,36.84,26.86,31.74,9.99
2013,1.2,14616,22.95,20.24,26.23,2.71
2013,1.2,14617,14.34,18.52,17.92,-4.18
2013,1.2,14618,8.97,19.02,10.90,-10.06
2013,1.2,14619,50.22,37.66,30.85,12.57
2013,1.2,14620,24.64,23.68,24.07,0.96
2013,1.2,14621,67.52,33.86,46.13,33.66
2013,1.2,14622,18.15,19.39,21.66,-1.24
2013,1.2,14623,11.56,20.69,12.92,-9.13
2013,1.2,14624,15.40,19.73,18.06,-4.33
2013,1.2,14625,10.95,17.14,14.78,-6.18
